,Id_card,Id_firm,Organization_name,Rubric,Project,Subject,district_ofsubject,city,index_of_city,post_index,street,house_num,houseId,Callphones,Email,Sites,SocialNetworks,how_to_pay,work_schedule,philial_amount,lat,lon
156,70000001030390707,4504137598701571,"Магнит, сеть универсамов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117321,Профсоюзная улица,128 к3,4504235282570301,8-800-200-90-02,info@magnit.ru,magnit.ru,magnitretail|magnit_info|magnitkrd|magnitretail|magnitinfo,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 23:00|Вторник: с 9:00 до 23:00|Среда: с 9:00 до 23:00|Четверг: с 9:00 до 23:00|Пятница: с 9:00 до 23:00|Суббота: с 9:00 до 23:00|Воскресенье: с 9:00 до 23:00,1180,55.6307197621323,37.5148147933528
157,70000001027688605,4504137598701571,"Магнит, сеть универсамов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117133,Тёплый Стан улица,12 к1,4504235282568182,8-800-200-90-02,info@magnit.ru,magnit.ru,magnitretail|magnit_info|magnitkrd|magnitretail|magnitinfo,Наличный расчёт|Расчёт по картам,Понедельник: с 8:00 до 23:00|Вторник: с 8:00 до 23:00|Среда: с 8:00 до 23:00|Четверг: с 8:00 до 23:00|Пятница: с 8:00 до 23:00|Суббота: с 8:00 до 23:00|Воскресенье: с 8:00 до 23:00,1180,55.6297331103662,37.4863147528173
158,70000001018269123,4504137598701571,"Магнит, сеть универсамов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117465,Генерала Тюленева улица,12 ст1,4504235283178388,8-800-200-90-02,info@magnit.ru,magnit.ru,magnitretail|magnit_info|magnitkrd|magnitretail|magnitinfo,Наличный расчёт|Расчёт по картам,Понедельник: с 8:00 до 23:00|Вторник: с 8:00 до 23:00|Среда: с 8:00 до 23:00|Четверг: с 8:00 до 23:00|Пятница: с 8:00 до 23:00|Суббота: с 8:00 до 23:00|Воскресенье: с 8:00 до 23:00,1180,55.6149803170821,37.4904383792975
159,4504128908628194,4504137598701571,"Магнит, сеть универсамов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117574,Одоевского проезд,7 к7,4504235282561148,8-800-200-90-02,info@magnit.ru,magnit.ru,magnitretail|magnit_info|magnitkrd|magnitretail|magnitinfo,Наличный расчёт|Расчёт по картам,Понедельник: с 8:00 до 23:00|Вторник: с 8:00 до 23:00|Среда: с 8:00 до 23:00|Четверг: с 8:00 до 23:00|Пятница: с 8:00 до 23:00|Суббота: с 8:00 до 23:00|Воскресенье: с 8:00 до 23:00,1180,55.5992731284675,37.5111805690394
160,70000001035416837,4504137598701571,"Магнит, сеть универсамов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117574,Вильнюсская улица,13 к2,4504235282578279,+7-965-184-43-86|8-800-200-90-02,info@magnit.ru,magnit.ru,magnitretail|magnit_info|magnitkrd|magnitretail|magnitinfo,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 23:00|Вторник: с 9:00 до 23:00|Среда: с 9:00 до 23:00|Четверг: с 9:00 до 23:00|Пятница: с 9:00 до 23:00|Суббота: с 9:00 до 23:00|Воскресенье: с 9:00 до 23:00,1180,55.598201502894106,37.5190400192917
162,70000001038598238,70000001038598237,Мини-маркет,Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117593,Айвазовского улица,вл3 ст1,70030076190497404,,,,,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 22:00|Вторник: с 9:00 до 22:00|Среда: с 9:00 до 22:00|Четверг: с 9:00 до 22:00|Пятница: с 9:00 до 22:00|Суббота: с 9:00 до 22:00|Воскресенье: с 9:00 до 22:00,1,55.6180168103864,37.5430620479674
163,70000001030452824,70000001030725843,Мини-маркет,Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117513,Островитянова улица,4,4504235282572437,,,,,Наличный расчёт|Расчёт по картам,"Понедельник: с 9:00 до 23:00|Вторник: с 9:00 до 23:00|Среда: с 9:00 до 23:00|Четверг: с 9:00 до 23:00|Пятница: с 9:00 до 23:00|Суббота: с 10:00 до 14:00, с 15:00 до 23:00|Воскресенье: с 10:00 до 14:00, с 15:00 до 23:00",2,55.644844635327395,37.4886268366956
164,70000001033181088,70000001033181087,"Мини-маркет, ИП Алиев А.З.",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117574,Вильнюсская улица,7 к2,4504235282561210,,,,,Наличный расчёт|Расчёт по картам,Понедельник: с 7:00 до 24:00|Вторник: с 7:00 до 24:00|Среда: с 7:00 до 24:00|Четверг: с 7:00 до 24:00|Пятница: с 7:00 до 24:00|Суббота: с 7:00 до 24:00|Воскресенье: с 7:00 до 24:00,1,55.6026079038598,37.524313758830104
165,70000001036844793,70000001036844792,"Мини-маркет, ИП Стаханов С.А.",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Голубинская улица,24 к1,4504235282557499,,,,,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 23:00|Вторник: с 9:00 до 23:00|Среда: с 9:00 до 23:00|Четверг: с 9:00 до 23:00|Пятница: с 9:00 до 23:00|Суббота: с 9:00 до 23:00|Воскресенье: с 9:00 до 23:00,1,55.595733280060394,37.5387875045194
166,70000001032366720,4504136499896740,"Мираторг, сеть супермаркетов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117321,Профсоюзная улица,126 к2,4504235282571585,+7 (495) 644-17-01|8-800-100-80-87|+7 (495) 651-92-52|+7 (495) 644-17-01,mag249@agrohold.ru|supermarket@agrohold.ru|info@agrohold.ru,shop.miratorg.ru,supermarketmiratorg|miratorgru|group/miratorgru,Наличный расчёт|Расчёт по картам,Понедельник: с 8:00 до 22:00|Вторник: с 8:00 до 22:00|Среда: с 8:00 до 22:00|Четверг: с 8:00 до 22:00|Пятница: с 8:00 до 22:00|Суббота: с 8:00 до 22:00|Воскресенье: с 8:00 до 22:00,84,55.6312324920392,37.5172262309015
169,70000001023039542,70000001023039541,"Монолит, ООО, мини-маркет",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Голубинская улица,32/2,4504235282557498,,,,,Наличный расчёт|Расчёт по картам,Понедельник: с 8:00 до 23:00|Вторник: с 8:00 до 23:00|Среда: с 8:00 до 23:00|Четверг: с 8:00 до 23:00|Пятница: с 8:00 до 23:00|Суббота: с 8:00 до 23:00|Воскресенье: с 8:00 до 23:00,1,55.5942110171276,37.5459173430979
182,70000001025676240,70000001025676239,"На Паустовского, гастроном",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Паустовского улица,2,4504235282569062,,,,,Наличный расчёт|Расчёт по картам,Понедельник: с 9:00 до 22:00|Вторник: с 9:00 до 22:00|Среда: с 9:00 до 22:00|Четверг: с 9:00 до 22:00|Пятница: с 9:00 до 22:00|Суббота: с 9:00 до 22:00|Воскресенье: с 9:00 до 20:00,1,55.603142413887994,37.541381300070796
201,4504127908463937,4504136498303078,"Перекресток, сеть супермаркетов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117465,Генерала Тюленева улица,2,4504235282602752,+7 (495) 662-88-88|8-800-200-95-55|+7 (499) 962-80-66|8-800-100-16-10,info@x5.ru,perekrestok.ru,perekrestok_shop|perekrestok|perekrestok|perekrestok|perekrestok.shop,Наличный расчёт|Расчёт по картам,Понедельник: с 0:00 до 24:00|Вторник: с 0:00 до 24:00|Среда: с 0:00 до 24:00|Четверг: с 0:00 до 24:00|Пятница: с 0:00 до 24:00|Суббота: с 0:00 до 24:00|Воскресенье: с 0:00 до 24:00,427,55.62622108019,37.486123770987895
202,4504127908463943,4504136498303078,"Перекресток, сеть супермаркетов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Тёплый Стан,117465,Генерала Тюленева улица,25 к1,4504235282564050,+7 (495) 915-84-69|8-800-200-95-55|+7 (499) 962-80-66|8-800-100-16-10,info@x5.ru,perekrestok.ru,perekrestok_shop|perekrestok|perekrestok|perekrestok|perekrestok.shop,Наличный расчёт|Расчёт по картам,Понедельник: с 8:00 до 23:00|Вторник: с 8:00 до 23:00|Среда: с 8:00 до 23:00|Четверг: с 8:00 до 23:00|Пятница: с 8:00 до 23:00|Суббота: с 8:00 до 23:00|Воскресенье: с 8:00 до 23:00,427,55.619671588875,37.488185494396504
204,4504127917675291,4504136498303078,"Перекресток, сеть супермаркетов",Супермаркеты,Москва,Москва город федерального значения,,Москва г.,Ясенево,117463,Паустовского улица,6 к1,4504235282558656,+7 (495) 915-88-05|8-800-200-95-55|+7 (499) 962-80-66|8-800-100-16-10,info@x5.ru,perekrestok.ru,perekrestok_shop|perekrestok|perekrestok|perekrestok|perekrestok.shop,Наличный расчёт|Расчёт по картам,Понедельник: с 0:00 до 24:00|Вторник: с 0:00 до 24:00|Среда: с 0:00 до 24:00|Четверг: с 0:00 до 24:00|Пятница: с 0:00 до 24:00|Суббота: с 0:00 до 24:00|Воскресенье: с 0:00 до 24:00,427,55.600383073500204,37.5389288993451
